State,County,FIPS,MapDate,DSCI
CO,La Plata County,08067,20180828,500
CO,La Plata County,08067,20180904,500
CO,La Plata County,08067,20180911,500
CO,La Plata County,08067,20180918,500
CO,La Plata County,08067,20180925,500
CO,La Plata County,08067,20181002,500
CO,La Plata County,08067,20181009,500
CO,La Plata County,08067,20181016,500
CO,La Plata County,08067,20181023,500
CO,La Plata County,08067,20181030,500
CO,La Plata County,08067,20181106,500
CO,La Plata County,08067,20181113,500
CO,La Plata County,08067,20181120,500
CO,La Plata County,08067,20181127,500
CO,La Plata County,08067,20181204,500
CO,La Plata County,08067,20181211,500
CO,La Plata County,08067,20181218,500
CO,La Plata County,08067,20181225,500
CO,La Plata County,08067,20190101,500
CO,La Plata County,08067,20190108,500
CO,La Plata County,08067,20190115,500
CO,La Plata County,08067,20190122,426
CO,La Plata County,08067,20190129,426
CO,La Plata County,08067,20190205,426
CO,La Plata County,08067,20190212,400
CO,La Plata County,08067,20190219,324
CO,La Plata County,08067,20190226,302
CO,La Plata County,08067,20190305,262
CO,La Plata County,08067,20190312,182
CO,La Plata County,08067,20190319,125
CO,La Plata County,08067,20190326,119
CO,La Plata County,08067,20190402,119
CO,La Plata County,08067,20190409,119
CO,La Plata County,08067,20190416,119
CO,La Plata County,08067,20190423,119
CO,La Plata County,08067,20190430,66
CO,La Plata County,08067,20190507,66
CO,La Plata County,08067,20190514,49
CO,La Plata County,08067,20190521,0
CO,La Plata County,08067,20190528,0
CO,La Plata County,08067,20190604,0
CO,La Plata County,08067,20190611,0
CO,La Plata County,08067,20190618,0
CO,La Plata County,08067,20190625,0
CO,La Plata County,08067,20190702,0
CO,La Plata County,08067,20190709,0
CO,La Plata County,08067,20190716,0
CO,La Plata County,08067,20190723,57
CO,La Plata County,08067,20190730,57
CO,La Plata County,08067,20190806,57
CO,La Plata County,08067,20190813,63
CO,La Plata County,08067,20190820,63
CO,La Plata County,08067,20190827,135
CO,La Plata County,08067,20190903,145
CO,La Plata County,08067,20190910,200
CO,La Plata County,08067,20190917,200
CO,La Plata County,08067,20190924,200
CO,La Plata County,08067,20191001,200
CO,La Plata County,08067,20191008,297
CO,La Plata County,08067,20191015,297
CO,La Plata County,08067,20191022,300
CO,La Plata County,08067,20191029,300
CO,La Plata County,08067,20191105,300
CO,La Plata County,08067,20191112,300
CO,La Plata County,08067,20191119,300
CO,La Plata County,08067,20191126,300
CO,La Plata County,08067,20191203,300
CO,La Plata County,08067,20191210,300
CO,La Plata County,08067,20191217,281
CO,La Plata County,08067,20191224,281
CO,La Plata County,08067,20191231,281
CO,La Plata County,08067,20200107,242
CO,La Plata County,08067,20200114,242
CO,La Plata County,08067,20200121,242
CO,La Plata County,08067,20200128,242
CO,La Plata County,08067,20200204,242
CO,La Plata County,08067,20200211,242
CO,La Plata County,08067,20200218,242
CO,La Plata County,08067,20200225,242
CO,La Plata County,08067,20200303,242
CO,La Plata County,08067,20200310,242
CO,La Plata County,08067,20200317,242
CO,La Plata County,08067,20200324,239
CO,La Plata County,08067,20200331,239
CO,La Plata County,08067,20200407,239
CO,La Plata County,08067,20200414,239
CO,La Plata County,08067,20200421,300
CO,La Plata County,08067,20200428,300
CO,La Plata County,08067,20200505,315
CO,La Plata County,08067,20200512,315
CO,La Plata County,08067,20200519,369
CO,La Plata County,08067,20200526,369
CO,La Plata County,08067,20200602,369
CO,La Plata County,08067,20200609,369
CO,La Plata County,08067,20200616,400
CO,La Plata County,08067,20200623,400
CO,La Plata County,08067,20200630,400
CO,La Plata County,08067,20200707,400
CO,La Plata County,08067,20200714,400
CO,La Plata County,08067,20200721,400
CO,La Plata County,08067,20200728,399
CO,La Plata County,08067,20200804,399
CO,La Plata County,08067,20200811,399
CO,La Plata County,08067,20200818,399
CO,La Plata County,08067,20200825,400
CO,La Plata County,08067,20200901,400
CO,La Plata County,08067,20200908,400
CO,La Plata County,08067,20200915,400
CO,La Plata County,08067,20200922,400
CO,La Plata County,08067,20200929,400
CO,La Plata County,08067,20201006,434
CO,La Plata County,08067,20201013,434
CO,La Plata County,08067,20201020,499
CO,La Plata County,08067,20201027,499
CO,La Plata County,08067,20201103,499
CO,La Plata County,08067,20201110,499
CO,La Plata County,08067,20201117,500
CO,La Plata County,08067,20201124,500
CO,La Plata County,08067,20201201,500
CO,La Plata County,08067,20201208,500
CO,La Plata County,08067,20201215,500
CO,La Plata County,08067,20201222,500
CO,La Plata County,08067,20201229,500
CO,La Plata County,08067,20210105,500
CO,La Plata County,08067,20210112,500
CO,La Plata County,08067,20210119,500
CO,La Plata County,08067,20210126,476
CO,La Plata County,08067,20210202,474
CO,La Plata County,08067,20210209,474
CO,La Plata County,08067,20210216,424
CO,La Plata County,08067,20210223,423
CO,La Plata County,08067,20210302,448
CO,La Plata County,08067,20210309,448
CO,La Plata County,08067,20210316,448
CO,La Plata County,08067,20210323,448
CO,La Plata County,08067,20210330,434
CO,La Plata County,08067,20210406,434
CO,La Plata County,08067,20210413,434
CO,La Plata County,08067,20210420,434
CO,La Plata County,08067,20210427,434
CO,La Plata County,08067,20210504,434
CO,La Plata County,08067,20210511,434
CO,La Plata County,08067,20210518,434
CO,La Plata County,08067,20210525,435
CO,La Plata County,08067,20210601,435
CO,La Plata County,08067,20210608,435
CO,La Plata County,08067,20210615,435
CO,La Plata County,08067,20210622,435
CO,La Plata County,08067,20210629,435
CO,La Plata County,08067,20210706,435
CO,La Plata County,08067,20210713,400
CO,La Plata County,08067,20210720,367
CO,La Plata County,08067,20210727,349
CO,La Plata County,08067,20210803,274
CO,La Plata County,08067,20210810,272
CO,La Plata County,08067,20210817,272
CO,La Plata County,08067,20210824,271
CO,La Plata County,08067,20210831,271
CO,La Plata County,08067,20210907,271
CO,La Plata County,08067,20210914,271
CO,La Plata County,08067,20210921,271
CO,La Plata County,08067,20210928,271
CO,La Plata County,08067,20211005,273
CO,La Plata County,08067,20211012,273
CO,La Plata County,08067,20211019,275
CO,La Plata County,08067,20211026,278
CO,La Plata County,08067,20211102,278
CO,La Plata County,08067,20211109,278
CO,La Plata County,08067,20211116,278
CO,La Plata County,08067,20211123,278
CO,La Plata County,08067,20211130,294
CO,La Plata County,08067,20211207,294
CO,La Plata County,08067,20211214,294
CO,La Plata County,08067,20211221,293
CO,La Plata County,08067,20211228,223
CO,La Plata County,08067,20220104,223
CO,La Plata County,08067,20220111,221
CO,La Plata County,08067,20220118,221
CO,La Plata County,08067,20220125,221
CO,La Plata County,08067,20220201,221
CO,La Plata County,08067,20220208,221
CO,La Plata County,08067,20220215,221
CO,La Plata County,08067,20220222,221
CO,La Plata County,08067,20220301,221
CO,La Plata County,08067,20220308,221
CO,La Plata County,08067,20220315,221
CO,La Plata County,08067,20220322,221
CO,La Plata County,08067,20220329,221
CO,La Plata County,08067,20220405,221
CO,La Plata County,08067,20220412,221
CO,La Plata County,08067,20220419,221
CO,La Plata County,08067,20220426,222
CO,La Plata County,08067,20220503,222
CO,La Plata County,08067,20220510,292
CO,La Plata County,08067,20220517,300
CO,La Plata County,08067,20220524,366
CO,La Plata County,08067,20220531,366
CO,La Plata County,08067,20220607,366
CO,La Plata County,08067,20220614,400
CO,La Plata County,08067,20220621,357
CO,La Plata County,08067,20220628,300
CO,La Plata County,08067,20220705,300
CO,La Plata County,08067,20220712,263
CO,La Plata County,08067,20220719,263
CO,La Plata County,08067,20220726,263
CO,La Plata County,08067,20220802,202
CO,La Plata County,08067,20220809,199
CO,La Plata County,08067,20220816,197
CO,La Plata County,08067,20220823,197
CO,La Plata County,08067,20220830,197
CO,La Plata County,08067,20220906,197
CO,La Plata County,08067,20220913,197
CO,La Plata County,08067,20220920,197
CO,La Plata County,08067,20220927,128
CO,La Plata County,08067,20221004,128
CO,La Plata County,08067,20221011,100
CO,La Plata County,08067,20221018,100
CO,La Plata County,08067,20221025,100
CO,La Plata County,08067,20221101,100
CO,La Plata County,08067,20221108,100
CO,La Plata County,08067,20221115,100
CO,La Plata County,08067,20221122,100
CO,La Plata County,08067,20221129,100
CO,La Plata County,08067,20221206,100
CO,La Plata County,08067,20221213,100
CO,La Plata County,08067,20221220,100
CO,La Plata County,08067,20221227,100
CO,Mineral County,08079,20000104,0
CO,Mineral County,08079,20000111,100
CO,Mineral County,08079,20000118,100
CO,Mineral County,08079,20000125,100
CO,Mineral County,08079,20000201,100
CO,Mineral County,08079,20000208,100
CO,Mineral County,08079,20000215,100
CO,Mineral County,08079,20000222,0
CO,Mineral County,08079,20000229,0
CO,Mineral County,08079,20000307,0
CO,Mineral County,08079,20000314,0
CO,Mineral County,08079,20000321,0
CO,Mineral County,08079,20000328,0
CO,Mineral County,08079,20000404,0
CO,Mineral County,08079,20000411,0
CO,Mineral County,08079,20000418,0
CO,Mineral County,08079,20000425,0
CO,Mineral County,08079,20000502,0
CO,Mineral County,08079,20000509,0
CO,Mineral County,08079,20000516,0
CO,Mineral County,08079,20000523,0
CO,Mineral County,08079,20000530,0
CO,Mineral County,08079,20000606,0
CO,Mineral County,08079,20000613,100
CO,Mineral County,08079,20000620,100
CO,Mineral County,08079,20000627,100
CO,Mineral County,08079,20000704,100
CO,Mineral County,08079,20000711,200
CO,Mineral County,08079,20000718,200
CO,Mineral County,08079,20000725,200
CO,Mineral County,08079,20000801,200
CO,Mineral County,08079,20000808,167
CO,Mineral County,08079,20000815,100
CO,Mineral County,08079,20000822,0
CO,Mineral County,08079,20000829,0
CO,Mineral County,08079,20000905,0
CO,Mineral County,08079,20000912,0
CO,Mineral County,08079,20000919,0
CO,Mineral County,08079,20000926,0
CO,Mineral County,08079,20001003,0
CO,Mineral County,08079,20001010,0
CO,Mineral County,08079,20001017,0
CO,Mineral County,08079,20001024,100
CO,Mineral County,08079,20001031,100
CO,Mineral County,08079,20001107,71
CO,Mineral County,08079,20001114,0
CO,Mineral County,08079,20001121,0
CO,Mineral County,08079,20001128,0
CO,Mineral County,08079,20001205,0
CO,Mineral County,08079,20001212,0
CO,Mineral County,08079,20001219,0
CO,Mineral County,08079,20001226,0
CO,Mineral County,08079,20010102,0
CO,Mineral County,08079,20010109,0
CO,Mineral County,08079,20010116,0
CO,Mineral County,08079,20010123,0
CO,Mineral County,08079,20010130,0
CO,Mineral County,08079,20010206,0
CO,Mineral County,08079,20010213,0
CO,Mineral County,08079,20010220,0
CO,Mineral County,08079,20010227,0
CO,Mineral County,08079,20010306,0
CO,Mineral County,08079,20010313,0
CO,Mineral County,08079,20010320,0
CO,Mineral County,08079,20010327,0
CO,Mineral County,08079,20010403,0
CO,Mineral County,08079,20010410,0
CO,Mineral County,08079,20010417,0
CO,Mineral County,08079,20010424,0
CO,Mineral County,08079,20010501,0
CO,Mineral County,08079,20010508,0
CO,Mineral County,08079,20010515,0
CO,Mineral County,08079,20010522,0
CO,Mineral County,08079,20010529,0
CO,Mineral County,08079,20010605,0
CO,Mineral County,08079,20010612,0
CO,Mineral County,08079,20010619,0
CO,Mineral County,08079,20010626,0
CO,Mineral County,08079,20010703,0
CO,Mineral County,08079,20010710,0
CO,Mineral County,08079,20010717,0
CO,Mineral County,08079,20010724,0
CO,Mineral County,08079,20010731,0
CO,Mineral County,08079,20010807,0
CO,Mineral County,08079,20010814,0
CO,Mineral County,08079,20010821,0
CO,Mineral County,08079,20010828,0
CO,Mineral County,08079,20010904,0
CO,Mineral County,08079,20010911,24
CO,Mineral County,08079,20010918,24
CO,Mineral County,08079,20010925,24
CO,Mineral County,08079,20011002,24
CO,Mineral County,08079,20011009,24
CO,Mineral County,08079,20011016,24
CO,Mineral County,08079,20011023,24
CO,Mineral County,08079,20011030,100
CO,Mineral County,08079,20011106,100
CO,Mineral County,08079,20011113,100
CO,Mineral County,08079,20011120,100
CO,Mineral County,08079,20011127,100
CO,Mineral County,08079,20011204,100
CO,Mineral County,08079,20011211,100
CO,Mineral County,08079,20011218,100
CO,Mineral County,08079,20011225,100
CO,Mineral County,08079,20020101,100
CO,Mineral County,08079,20020108,100
CO,Mineral County,08079,20020115,100
CO,Mineral County,08079,20020122,100
CO,Mineral County,08079,20020129,183
CO,Mineral County,08079,20020205,200
CO,Mineral County,08079,20020212,200
CO,Mineral County,08079,20020219,200
CO,Mineral County,08079,20020226,200
CO,Mineral County,08079,20020305,200
CO,Mineral County,08079,20020312,300
CO,Mineral County,08079,20020319,300
CO,Mineral County,08079,20020326,300
CO,Mineral County,08079,20020402,300
CO,Mineral County,08079,20020409,300
CO,Mineral County,08079,20020416,300
CO,Mineral County,08079,20020423,400
CO,Mineral County,08079,20020430,400
CO,Mineral County,08079,20020507,400
CO,Mineral County,08079,20020514,400
CO,Mineral County,08079,20020521,400
CO,Mineral County,08079,20020528,449
CO,Mineral County,08079,20020604,448
CO,Mineral County,08079,20020611,452
CO,Mineral County,08079,20020618,441
CO,Mineral County,08079,20020625,500
CO,Mineral County,08079,20020702,499
CO,Mineral County,08079,20020709,500
CO,Mineral County,08079,20020716,500
CO,Mineral County,08079,20020723,500
CO,Mineral County,08079,20020730,440
CO,Mineral County,08079,20020806,472
CO,Mineral County,08079,20020813,465
CO,Mineral County,08079,20020820,468
CO,Mineral County,08079,20020827,460
CO,Mineral County,08079,20020903,500
CO,Mineral County,08079,20020910,500
CO,Mineral County,08079,20020917,500
CO,Mineral County,08079,20020924,500
CO,Mineral County,08079,20021001,500
CO,Mineral County,08079,20021008,400
CO,Mineral County,08079,20021015,400
CO,Mineral County,08079,20021022,400
CO,Mineral County,08079,20021029,400
CO,Mineral County,08079,20021105,400
CO,Mineral County,08079,20021112,400
CO,Mineral County,08079,20021119,400
CO,Mineral County,08079,20021126,400
CO,Mineral County,08079,20021203,400
CO,Mineral County,08079,20021210,400
CO,Mineral County,08079,20021217,400
CO,Mineral County,08079,20021224,400
CO,Mineral County,08079,20021231,400
CO,Mineral County,08079,20030107,400
CO,Mineral County,08079,20030114,400
CO,Mineral County,08079,20030121,400
CO,Mineral County,08079,20030128,400
CO,Mineral County,08079,20030204,400
CO,Mineral County,08079,20030211,400
CO,Mineral County,08079,20030218,400
CO,Mineral County,08079,20030225,400
CO,Mineral County,08079,20030304,400
CO,Mineral County,08079,20030311,400
CO,Mineral County,08079,20030318,400
CO,Mineral County,08079,20030325,400
CO,Mineral County,08079,20030401,400
CO,Mineral County,08079,20030408,400
CO,Mineral County,08079,20030415,400
CO,Mineral County,08079,20030422,400
CO,Mineral County,08079,20030429,400
CO,Mineral County,08079,20030506,400
CO,Mineral County,08079,20030513,400
CO,Mineral County,08079,20030520,400
CO,Mineral County,08079,20030527,400
CO,Mineral County,08079,20030603,400
CO,Mineral County,08079,20030610,400
CO,Mineral County,08079,20030617,400
CO,Mineral County,08079,20030624,400
CO,Mineral County,08079,20030701,400
CO,Mineral County,08079,20030708,400
CO,Mineral County,08079,20030715,400
CO,Mineral County,08079,20030722,400
CO,Mineral County,08079,20030729,400
CO,Mineral County,08079,20030805,400
CO,Mineral County,08079,20030812,400
CO,Mineral County,08079,20030819,400
CO,Mineral County,08079,20030826,400
CO,Mineral County,08079,20030902,400
CO,Mineral County,08079,20030909,400
CO,Mineral County,08079,20030916,300
CO,Mineral County,08079,20030923,300
CO,Mineral County,08079,20030930,300
CO,Mineral County,08079,20031007,300
CO,Mineral County,08079,20031014,334
CO,Mineral County,08079,20031021,301
CO,Mineral County,08079,20031028,306
CO,Mineral County,08079,20031104,308
CO,Mineral County,08079,20031111,300
CO,Mineral County,08079,20031118,301
CO,Mineral County,08079,20031125,300
CO,Mineral County,08079,20031202,304
CO,Mineral County,08079,20031209,300
CO,Mineral County,08079,20031216,300
CO,Mineral County,08079,20031223,300
CO,Mineral County,08079,20031230,304
CO,Mineral County,08079,20040106,225
CO,Mineral County,08079,20040113,245
CO,Mineral County,08079,20040120,219
CO,Mineral County,08079,20040127,219
CO,Mineral County,08079,20040203,219
CO,Mineral County,08079,20040210,219
CO,Mineral County,08079,20040217,219
CO,Mineral County,08079,20040224,219
CO,Mineral County,08079,20040302,130
CO,Mineral County,08079,20040309,130
CO,Mineral County,08079,20040316,130
CO,Mineral County,08079,20040323,130
CO,Mineral County,08079,20040330,130
CO,Mineral County,08079,20040406,102
CO,Mineral County,08079,20040413,108
CO,Mineral County,08079,20040420,108
CO,Mineral County,08079,20040427,142
CO,Mineral County,08079,20040504,142
CO,Mineral County,08079,20040511,142
CO,Mineral County,08079,20040518,142
CO,Mineral County,08079,20040525,142
CO,Mineral County,08079,20040601,186
CO,Mineral County,08079,20040608,181
CO,Mineral County,08079,20040615,186
CO,Mineral County,08079,20040622,188
CO,Mineral County,08079,20040629,100
CO,Mineral County,08079,20040706,100
CO,Mineral County,08079,20040713,100
CO,Mineral County,08079,20040720,100
CO,Mineral County,08079,20040727,100
CO,Mineral County,08079,20040803,100
CO,Mineral County,08079,20040810,100
CO,Mineral County,08079,20040817,100
CO,Mineral County,08079,20040824,100
CO,Mineral County,08079,20040831,100
CO,Mineral County,08079,20040907,100
CO,Mineral County,08079,20040914,100
CO,Mineral County,08079,20040921,100
CO,Mineral County,08079,20040928,100
CO,Mineral County,08079,20041005,100
CO,Mineral County,08079,20041012,100
CO,Mineral County,08079,20041019,100
CO,Mineral County,08079,20041026,100
CO,Mineral County,08079,20041102,100
CO,Mineral County,08079,20041109,100
CO,Mineral County,08079,20041116,100
CO,Mineral County,08079,20041123,100
CO,Mineral County,08079,20041130,100
CO,Mineral County,08079,20041207,100
CO,Mineral County,08079,20041214,100
CO,Mineral County,08079,20041221,100
CO,Mineral County,08079,20041228,100
CO,Mineral County,08079,20050104,100
CO,Mineral County,08079,20050111,100
CO,Mineral County,08079,20050118,100
CO,Mineral County,08079,20050125,100
CO,Mineral County,08079,20050201,100
CO,Mineral County,08079,20050208,100
CO,Mineral County,08079,20050215,100
CO,Mineral County,08079,20050222,100
CO,Mineral County,08079,20050301,100
CO,Mineral County,08079,20050308,100
CO,Mineral County,08079,20050315,100
CO,Mineral County,08079,20050322,100
CO,Mineral County,08079,20050329,100
CO,Mineral County,08079,20050405,100
CO,Mineral County,08079,20050412,100
CO,Mineral County,08079,20050419,100
CO,Mineral County,08079,20050426,43
CO,Mineral County,08079,20050503,0
CO,Mineral County,08079,20050510,0
CO,Mineral County,08079,20050517,0
CO,Mineral County,08079,20050524,0
CO,Mineral County,08079,20050531,0
CO,Mineral County,08079,20050607,0
CO,Mineral County,08079,20050614,0
CO,Mineral County,08079,20050621,0
CO,Mineral County,08079,20050628,0
CO,Mineral County,08079,20050705,0
CO,Mineral County,08079,20050712,0
CO,Mineral County,08079,20050719,0
CO,Mineral County,08079,20050726,100
CO,Mineral County,08079,20050802,100
CO,Mineral County,08079,20050809,100
CO,Mineral County,08079,20050816,14
CO,Mineral County,08079,20050823,14
CO,Mineral County,08079,20050830,15
CO,Mineral County,08079,20050906,26
CO,Mineral County,08079,20050913,26
CO,Mineral County,08079,20050920,23
CO,Mineral County,08079,20050927,29
CO,Mineral County,08079,20051004,29
CO,Mineral County,08079,20051011,0
CO,Mineral County,08079,20051018,0
CO,Mineral County,08079,20051025,0
CO,Mineral County,08079,20051101,0
CO,Mineral County,08079,20051108,0
CO,Mineral County,08079,20051115,0
CO,Mineral County,08079,20051122,0
CO,Mineral County,08079,20051129,0
CO,Mineral County,08079,20051206,0
CO,Mineral County,08079,20051213,0
CO,Mineral County,08079,20051220,0
CO,Mineral County,08079,20051227,0
CO,Mineral County,08079,20060103,100
CO,Mineral County,08079,20060110,100
CO,Mineral County,08079,20060117,189
CO,Mineral County,08079,20060124,189
CO,Mineral County,08079,20060131,189
CO,Mineral County,08079,20060207,189
CO,Mineral County,08079,20060214,189
CO,Mineral County,08079,20060221,196
CO,Mineral County,08079,20060228,195
CO,Mineral County,08079,20060307,193
CO,Mineral County,08079,20060314,100
CO,Mineral County,08079,20060321,100
CO,Mineral County,08079,20060328,200
CO,Mineral County,08079,20060404,200
CO,Mineral County,08079,20060411,132
CO,Mineral County,08079,20060418,132
CO,Mineral County,08079,20060425,200
CO,Mineral County,08079,20060502,200
CO,Mineral County,08079,20060509,200
CO,Mineral County,08079,20060516,200
CO,Mineral County,08079,20060523,200
CO,Mineral County,08079,20060530,200
CO,Mineral County,08079,20060606,268
CO,Mineral County,08079,20060613,268
CO,Mineral County,08079,20060620,268
CO,Mineral County,08079,20060627,268
CO,Mineral County,08079,20060704,268
CO,Mineral County,08079,20060711,200
CO,Mineral County,08079,20060718,200
CO,Mineral County,08079,20060725,200
CO,Mineral County,08079,20060801,200
CO,Mineral County,08079,20060808,110
CO,Mineral County,08079,20060815,107
CO,Mineral County,08079,20060822,111
CO,Mineral County,08079,20060829,108
CO,Mineral County,08079,20060905,108
CO,Mineral County,08079,20060912,100
CO,Mineral County,08079,20060919,100
CO,Mineral County,08079,20060926,100
CO,Mineral County,08079,20061003,100
CO,Mineral County,08079,20061010,44
CO,Mineral County,08079,20061017,44
CO,Mineral County,08079,20061024,44
CO,Mineral County,08079,20061031,0
CO,Mineral County,08079,20061107,0
CO,Mineral County,08079,20061114,0
CO,Mineral County,08079,20061121,0
CO,Mineral County,08079,20061128,0
CO,Mineral County,08079,20061205,0
CO,Mineral County,08079,20061212,0
CO,Mineral County,08079,20061219,0
CO,Mineral County,08079,20061226,0
CO,Mineral County,08079,20070102,0
CO,Mineral County,08079,20070109,0
CO,Mineral County,08079,20070116,0
CO,Mineral County,08079,20070123,0
CO,Mineral County,08079,20070130,0
CO,Mineral County,08079,20070206,0
CO,Mineral County,08079,20070213,0
CO,Mineral County,08079,20070220,0
CO,Mineral County,08079,20070227,0
CO,Mineral County,08079,20070306,0
CO,Mineral County,08079,20070313,0
CO,Mineral County,08079,20070320,73
CO,Mineral County,08079,20070327,73
CO,Mineral County,08079,20070403,70
CO,Mineral County,08079,20070410,62
CO,Mineral County,08079,20070417,45
CO,Mineral County,08079,20070424,45
CO,Mineral County,08079,20070501,45
CO,Mineral County,08079,20070508,45
CO,Mineral County,08079,20070515,45
CO,Mineral County,08079,20070522,45
CO,Mineral County,08079,20070529,45
CO,Mineral County,08079,20070605,45
CO,Mineral County,08079,20070612,45
CO,Mineral County,08079,20070619,45
CO,Mineral County,08079,20070626,45
CO,Mineral County,08079,20070703,45
CO,Mineral County,08079,20070710,45
CO,Mineral County,08079,20070717,45
CO,Mineral County,08079,20070724,45
CO,Mineral County,08079,20070731,45
CO,Mineral County,08079,20070807,0
CO,Mineral County,08079,20070814,0
CO,Mineral County,08079,20070821,0
CO,Mineral County,08079,20070828,0
CO,Mineral County,08079,20070904,0
CO,Mineral County,08079,20070911,0
CO,Mineral County,08079,20070918,0
CO,Mineral County,08079,20070925,0
CO,Mineral County,08079,20071002,0
CO,Mineral County,08079,20071009,0
CO,Mineral County,08079,20071016,0
CO,Mineral County,08079,20071023,0
CO,Mineral County,08079,20071030,0
CO,Mineral County,08079,20071106,0
CO,Mineral County,08079,20071113,45
CO,Mineral County,08079,20071120,45
CO,Mineral County,08079,20071127,45
CO,Mineral County,08079,20071204,0
CO,Mineral County,08079,20071211,0
CO,Mineral County,08079,20071218,0
CO,Mineral County,08079,20071225,0
CO,Mineral County,08079,20080101,0
CO,Mineral County,08079,20080108,0
CO,Mineral County,08079,20080115,0
CO,Mineral County,08079,20080122,0
CO,Mineral County,08079,20080129,0
CO,Mineral County,08079,20080205,0
CO,Mineral County,08079,20080212,0
CO,Mineral County,08079,20080219,0
CO,Mineral County,08079,20080226,0
CO,Mineral County,08079,20080304,0
CO,Mineral County,08079,20080311,0
CO,Mineral County,08079,20080318,0
CO,Mineral County,08079,20080325,0
CO,Mineral County,08079,20080401,0
CO,Mineral County,08079,20080408,0
CO,Mineral County,08079,20080415,0
CO,Mineral County,08079,20080422,0
CO,Mineral County,08079,20080429,0
CO,Mineral County,08079,20080506,0
CO,Mineral County,08079,20080513,0
CO,Mineral County,08079,20080520,0
CO,Mineral County,08079,20080527,0
CO,Mineral County,08079,20080603,0
CO,Mineral County,08079,20080610,0
CO,Mineral County,08079,20080617,0
CO,Mineral County,08079,20080624,0
CO,Mineral County,08079,20080701,0
CO,Mineral County,08079,20080708,0
CO,Mineral County,08079,20080715,0
CO,Mineral County,08079,20080722,0
CO,Mineral County,08079,20080729,0
CO,Mineral County,08079,20080805,0
CO,Mineral County,08079,20080812,0
CO,Mineral County,08079,20080819,0
CO,Mineral County,08079,20080826,0
CO,Mineral County,08079,20080902,0
CO,Mineral County,08079,20080909,0
CO,Mineral County,08079,20080916,0
CO,Mineral County,08079,20080923,0
CO,Mineral County,08079,20080930,0
CO,Mineral County,08079,20081007,0
CO,Mineral County,08079,20081014,0
CO,Mineral County,08079,20081021,0
CO,Mineral County,08079,20081028,0
CO,Mineral County,08079,20081104,0
CO,Mineral County,08079,20081111,0
CO,Mineral County,08079,20081118,100
CO,Mineral County,08079,20081125,100
CO,Mineral County,08079,20081202,137
CO,Mineral County,08079,20081209,137
CO,Mineral County,08079,20081216,137
CO,Mineral County,08079,20081223,137
CO,Mineral County,08079,20081230,97
CO,Mineral County,08079,20090106,6
CO,Mineral County,08079,20090113,0
CO,Mineral County,08079,20090120,0
CO,Mineral County,08079,20090127,0
CO,Mineral County,08079,20090203,0
CO,Mineral County,08079,20090210,0
CO,Mineral County,08079,20090217,0
CO,Mineral County,08079,20090224,0
CO,Mineral County,08079,20090303,0
CO,Mineral County,08079,20090310,0
CO,Mineral County,08079,20090317,0
CO,Mineral County,08079,20090324,0
CO,Mineral County,08079,20090331,0
CO,Mineral County,08079,20090407,0
CO,Mineral County,08079,20090414,0
CO,Mineral County,08079,20090421,0
CO,Mineral County,08079,20090428,0
CO,Mineral County,08079,20090505,0
CO,Mineral County,08079,20090512,0
CO,Mineral County,08079,20090519,0
CO,Mineral County,08079,20090526,0
CO,Mineral County,08079,20090602,0
CO,Mineral County,08079,20090609,0
CO,Mineral County,08079,20090616,0
CO,Mineral County,08079,20090623,0
CO,Mineral County,08079,20090630,0
CO,Mineral County,08079,20090707,0
CO,Mineral County,08079,20090714,0
CO,Mineral County,08079,20090721,0
CO,Mineral County,08079,20090728,0
CO,Mineral County,08079,20090804,0
CO,Mineral County,08079,20090811,32
CO,Mineral County,08079,20090818,32
CO,Mineral County,08079,20090825,100
CO,Mineral County,08079,20090901,100
CO,Mineral County,08079,20090908,100
CO,Mineral County,08079,20090915,100
CO,Mineral County,08079,20090922,100
CO,Mineral County,08079,20090929,100
CO,Mineral County,08079,20091006,100
CO,Mineral County,08079,20091013,100
CO,Mineral County,08079,20091020,100
CO,Mineral County,08079,20091027,95
CO,Mineral County,08079,20091103,95
CO,Mineral County,08079,20091110,95
CO,Mineral County,08079,20091117,95
CO,Mineral County,08079,20091124,95
CO,Mineral County,08079,20091201,95
CO,Mineral County,08079,20091208,95
CO,Mineral County,08079,20091215,95
CO,Mineral County,08079,20091222,95
CO,Mineral County,08079,20091229,95
CO,Mineral County,08079,20100105,95
CO,Mineral County,08079,20100112,95
CO,Mineral County,08079,20100119,95
CO,Mineral County,08079,20100126,0
CO,Mineral County,08079,20100202,0
CO,Mineral County,08079,20100209,0
CO,Mineral County,08079,20100216,0
CO,Mineral County,08079,20100223,0
CO,Mineral County,08079,20100302,0
CO,Mineral County,08079,20100309,0
CO,Mineral County,08079,20100316,0
CO,Mineral County,08079,20100323,0
CO,Mineral County,08079,20100330,0
CO,Mineral County,08079,20100406,0
CO,Mineral County,08079,20100413,0
CO,Mineral County,08079,20100420,0
CO,Mineral County,08079,20100427,0
CO,Mineral County,08079,20100504,0
CO,Mineral County,08079,20100511,0
CO,Mineral County,08079,20100518,0
CO,Mineral County,08079,20100525,0
CO,Mineral County,08079,20100601,0
CO,Mineral County,08079,20100608,80
CO,Mineral County,08079,20100615,80
CO,Mineral County,08079,20100622,84
CO,Mineral County,08079,20100629,100
CO,Mineral County,08079,20100706,100
